center,left,right,steering,throttle,brake,speed
IMG\center_2017_08_05_00_16_39_725.jpg,IMG\left_2017_08_05_00_16_39_725.jpg,IMG\right_2017_08_05_00_16_39_725.jpg,-0.00715347,0,0,26.64407
IMG\center_2017_08_05_00_16_39_828.jpg,IMG\left_2017_08_05_00_16_39_828.jpg,IMG\right_2017_08_05_00_16_39_828.jpg,0,0,0,26.37183
IMG\center_2017_08_05_00_16_39_932.jpg,IMG\left_2017_08_05_00_16_39_932.jpg,IMG\right_2017_08_05_00_16_39_932.jpg,0,0,0,26.05346
IMG\center_2017_08_05_00_16_40_034.jpg,IMG\left_2017_08_05_00_16_40_034.jpg,IMG\right_2017_08_05_00_16_40_034.jpg,0,0,0,25.79179
IMG\center_2017_08_05_00_16_40_146.jpg,IMG\left_2017_08_05_00_16_40_146.jpg,IMG\right_2017_08_05_00_16_40_146.jpg,0,0,0,25.53282
IMG\center_2017_08_05_00_16_40_253.jpg,IMG\left_2017_08_05_00_16_40_253.jpg,IMG\right_2017_08_05_00_16_40_253.jpg,0,0.3191892,0,25.53233
IMG\center_2017_08_05_00_16_40_360.jpg,IMG\left_2017_08_05_00_16_40_360.jpg,IMG\right_2017_08_05_00_16_40_360.jpg,0,0.6364169,0,25.91908
IMG\center_2017_08_05_00_16_40_462.jpg,IMG\left_2017_08_05_00_16_40_462.jpg,IMG\right_2017_08_05_00_16_40_462.jpg,0,0.9452683,0,26.6563
IMG\center_2017_08_05_00_16_40_562.jpg,IMG\left_2017_08_05_00_16_40_562.jpg,IMG\right_2017_08_05_00_16_40_562.jpg,0,1,0,27.58139
IMG\center_2017_08_05_00_16_40_676.jpg,IMG\left_2017_08_05_00_16_40_676.jpg,IMG\right_2017_08_05_00_16_40_676.jpg,0,1,0,28.69793
IMG\center_2017_08_05_00_16_40_781.jpg,IMG\left_2017_08_05_00_16_40_781.jpg,IMG\right_2017_08_05_00_16_40_781.jpg,0,1,0,29.61761
IMG\center_2017_08_05_00_16_40_885.jpg,IMG\left_2017_08_05_00_16_40_885.jpg,IMG\right_2017_08_05_00_16_40_885.jpg,0,1,0,30.1899
IMG\center_2017_08_05_00_16_41_001.jpg,IMG\left_2017_08_05_00_16_41_001.jpg,IMG\right_2017_08_05_00_16_41_001.jpg,0,1,0,30.19027
IMG\center_2017_08_05_00_16_41_099.jpg,IMG\left_2017_08_05_00_16_41_099.jpg,IMG\right_2017_08_05_00_16_41_099.jpg,0,1,0,30.19029
IMG\center_2017_08_05_00_16_41_213.jpg,IMG\left_2017_08_05_00_16_41_213.jpg,IMG\right_2017_08_05_00_16_41_213.jpg,0,1,0,30.19025
IMG\center_2017_08_05_00_16_41_315.jpg,IMG\left_2017_08_05_00_16_41_315.jpg,IMG\right_2017_08_05_00_16_41_315.jpg,0,1,0,30.19029
IMG\center_2017_08_05_00_16_41_428.jpg,IMG\left_2017_08_05_00_16_41_428.jpg,IMG\right_2017_08_05_00_16_41_428.jpg,0,1,0,30.1903
IMG\center_2017_08_05_00_16_41_531.jpg,IMG\left_2017_08_05_00_16_41_531.jpg,IMG\right_2017_08_05_00_16_41_531.jpg,0,0.6897639,0,30.11624
IMG\center_2017_08_05_00_16_41_646.jpg,IMG\left_2017_08_05_00_16_41_646.jpg,IMG\right_2017_08_05_00_16_41_646.jpg,0,0.3490329,0,30.0333
IMG\center_2017_08_05_00_16_41_746.jpg,IMG\left_2017_08_05_00_16_41_746.jpg,IMG\right_2017_08_05_00_16_41_746.jpg,0,0.04564757,0,29.89246
IMG\center_2017_08_05_00_16_41_858.jpg,IMG\left_2017_08_05_00_16_41_858.jpg,IMG\right_2017_08_05_00_16_41_858.jpg,-0.3,0,0,29.49
IMG\center_2017_08_05_00_16_41_962.jpg,IMG\left_2017_08_05_00_16_41_962.jpg,IMG\right_2017_08_05_00_16_41_962.jpg,-0.3561254,0,0,29.07054
IMG\center_2017_08_05_00_16_42_082.jpg,IMG\left_2017_08_05_00_16_42_082.jpg,IMG\right_2017_08_05_00_16_42_082.jpg,0,0,0,28.71194
IMG\center_2017_08_05_00_16_42_185.jpg,IMG\left_2017_08_05_00_16_42_185.jpg,IMG\right_2017_08_05_00_16_42_185.jpg,0,0,0,28.41819
IMG\center_2017_08_05_00_16_42_290.jpg,IMG\left_2017_08_05_00_16_42_290.jpg,IMG\right_2017_08_05_00_16_42_290.jpg,0,0,0,28.07539
IMG\center_2017_08_05_00_16_42_398.jpg,IMG\left_2017_08_05_00_16_42_398.jpg,IMG\right_2017_08_05_00_16_42_398.jpg,0,0,0,27.79344
IMG\center_2017_08_05_00_16_42_511.jpg,IMG\left_2017_08_05_00_16_42_511.jpg,IMG\right_2017_08_05_00_16_42_511.jpg,0,0,0,27.45889
IMG\center_2017_08_05_00_16_42_620.jpg,IMG\left_2017_08_05_00_16_42_620.jpg,IMG\right_2017_08_05_00_16_42_620.jpg,0.25,0,0,27.14972
IMG\center_2017_08_05_00_16_42_728.jpg,IMG\left_2017_08_05_00_16_42_728.jpg,IMG\right_2017_08_05_00_16_42_728.jpg,0.003062144,0,0,26.81209
IMG\center_2017_08_05_00_16_42_849.jpg,IMG\left_2017_08_05_00_16_42_849.jpg,IMG\right_2017_08_05_00_16_42_849.jpg,0,0,0,26.54125
IMG\center_2017_08_05_00_16_42_955.jpg,IMG\left_2017_08_05_00_16_42_955.jpg,IMG\right_2017_08_05_00_16_42_955.jpg,0,0,0,26.2215
IMG\center_2017_08_05_00_16_43_063.jpg,IMG\left_2017_08_05_00_16_43_063.jpg,IMG\right_2017_08_05_00_16_43_063.jpg,0,0,0,25.95819
IMG\center_2017_08_05_00_16_43_183.jpg,IMG\left_2017_08_05_00_16_43_183.jpg,IMG\right_2017_08_05_00_16_43_183.jpg,0,0.3590643,0,25.96585
IMG\center_2017_08_05_00_16_43_286.jpg,IMG\left_2017_08_05_00_16_43_286.jpg,IMG\right_2017_08_05_00_16_43_286.jpg,0,0.6706972,0,26.36549
IMG\center_2017_08_05_00_16_43_397.jpg,IMG\left_2017_08_05_00_16_43_397.jpg,IMG\right_2017_08_05_00_16_43_397.jpg,0,0.9986271,0,27.31656
IMG\center_2017_08_05_00_16_43_498.jpg,IMG\left_2017_08_05_00_16_43_498.jpg,IMG\right_2017_08_05_00_16_43_498.jpg,0,1,0,28.25145
IMG\center_2017_08_05_00_16_43_617.jpg,IMG\left_2017_08_05_00_16_43_617.jpg,IMG\right_2017_08_05_00_16_43_617.jpg,0,1,0,29.35899
IMG\center_2017_08_05_00_16_43_733.jpg,IMG\left_2017_08_05_00_16_43_733.jpg,IMG\right_2017_08_05_00_16_43_733.jpg,0,1,0,30.1913
IMG\center_2017_08_05_00_16_43_836.jpg,IMG\left_2017_08_05_00_16_43_836.jpg,IMG\right_2017_08_05_00_16_43_836.jpg,0,1,0,30.19019
IMG\center_2017_08_05_00_16_43_949.jpg,IMG\left_2017_08_05_00_16_43_949.jpg,IMG\right_2017_08_05_00_16_43_949.jpg,0,1,0,30.19051
IMG\center_2017_08_05_00_16_44_048.jpg,IMG\left_2017_08_05_00_16_44_048.jpg,IMG\right_2017_08_05_00_16_44_048.jpg,0,1,0,30.19032
IMG\center_2017_08_05_00_16_44_161.jpg,IMG\left_2017_08_05_00_16_44_161.jpg,IMG\right_2017_08_05_00_16_44_161.jpg,0,1,0,30.19026
IMG\center_2017_08_05_00_16_44_261.jpg,IMG\left_2017_08_05_00_16_44_261.jpg,IMG\right_2017_08_05_00_16_44_261.jpg,0,0.8500503,0,30.14173
IMG\center_2017_08_05_00_16_44_361.jpg,IMG\left_2017_08_05_00_16_44_361.jpg,IMG\right_2017_08_05_00_16_44_361.jpg,0,0.5479671,0,30.06414
IMG\center_2017_08_05_00_16_44_482.jpg,IMG\left_2017_08_05_00_16_44_482.jpg,IMG\right_2017_08_05_00_16_44_482.jpg,0,0.1889369,0,29.96185
IMG\center_2017_08_05_00_16_44_579.jpg,IMG\left_2017_08_05_00_16_44_579.jpg,IMG\right_2017_08_05_00_16_44_579.jpg,0,0,0,29.72516
IMG\center_2017_08_05_00_16_44_695.jpg,IMG\left_2017_08_05_00_16_44_695.jpg,IMG\right_2017_08_05_00_16_44_695.jpg,0,0,0,29.36814
IMG\center_2017_08_05_00_16_44_799.jpg,IMG\left_2017_08_05_00_16_44_799.jpg,IMG\right_2017_08_05_00_16_44_799.jpg,-0.25,0,0,29.03952
IMG\center_2017_08_05_00_16_44_915.jpg,IMG\left_2017_08_05_00_16_44_915.jpg,IMG\right_2017_08_05_00_16_44_915.jpg,0,0,0,28.67685
IMG\center_2017_08_05_00_16_45_032.jpg,IMG\left_2017_08_05_00_16_45_032.jpg,IMG\right_2017_08_05_00_16_45_032.jpg,0,0,0,28.33014
IMG\center_2017_08_05_00_16_45_148.jpg,IMG\left_2017_08_05_00_16_45_148.jpg,IMG\right_2017_08_05_00_16_45_148.jpg,0,0,0,28.04553
IMG\center_2017_08_05_00_16_45_267.jpg,IMG\left_2017_08_05_00_16_45_267.jpg,IMG\right_2017_08_05_00_16_45_267.jpg,0,0,0,27.70792
IMG\center_2017_08_05_00_16_45_396.jpg,IMG\left_2017_08_05_00_16_45_396.jpg,IMG\right_2017_08_05_00_16_45_396.jpg,0,0,0,27.3192
IMG\center_2017_08_05_00_16_45_519.jpg,IMG\left_2017_08_05_00_16_45_519.jpg,IMG\right_2017_08_05_00_16_45_519.jpg,0,0,0,26.99036
IMG\center_2017_08_05_00_16_45_649.jpg,IMG\left_2017_08_05_00_16_45_649.jpg,IMG\right_2017_08_05_00_16_45_649.jpg,-0.15,0,0,26.65668
IMG\center_2017_08_05_00_16_45_766.jpg,IMG\left_2017_08_05_00_16_45_766.jpg,IMG\right_2017_08_05_00_16_45_766.jpg,-0.45,0,0,26.20577
IMG\center_2017_08_05_00_16_45_892.jpg,IMG\left_2017_08_05_00_16_45_892.jpg,IMG\right_2017_08_05_00_16_45_892.jpg,-0.170578,0,0,25.80158
IMG\center_2017_08_05_00_16_46_019.jpg,IMG\left_2017_08_05_00_16_46_019.jpg,IMG\right_2017_08_05_00_16_46_019.jpg,0,0,0,25.4743
IMG\center_2017_08_05_00_16_46_135.jpg,IMG\left_2017_08_05_00_16_46_135.jpg,IMG\right_2017_08_05_00_16_46_135.jpg,0,0,0,25.16621
IMG\center_2017_08_05_00_16_46_204.jpg,IMG\left_2017_08_05_00_16_46_204.jpg,IMG\right_2017_08_05_00_16_46_204.jpg,0,0,0,25.01422
IMG\center_2017_08_05_00_16_46_331.jpg,IMG\left_2017_08_05_00_16_46_331.jpg,IMG\right_2017_08_05_00_16_46_331.jpg,0,0,0,24.66326
IMG\center_2017_08_05_00_16_46_445.jpg,IMG\left_2017_08_05_00_16_46_445.jpg,IMG\right_2017_08_05_00_16_46_445.jpg,0,0,0,24.41563
IMG\center_2017_08_05_00_16_46_571.jpg,IMG\left_2017_08_05_00_16_46_571.jpg,IMG\right_2017_08_05_00_16_46_571.jpg,0,0,0,24.07312
IMG\center_2017_08_05_00_16_46_693.jpg,IMG\left_2017_08_05_00_16_46_693.jpg,IMG\right_2017_08_05_00_16_46_693.jpg,0,0.3601012,0,24.11845
IMG\center_2017_08_05_00_16_46_807.jpg,IMG\left_2017_08_05_00_16_46_807.jpg,IMG\right_2017_08_05_00_16_46_807.jpg,0,0.7081386,0,24.59165
IMG\center_2017_08_05_00_16_46_919.jpg,IMG\left_2017_08_05_00_16_46_919.jpg,IMG\right_2017_08_05_00_16_46_919.jpg,0,0.368439,0,25.00626
IMG\center_2017_08_05_00_16_47_023.jpg,IMG\left_2017_08_05_00_16_47_023.jpg,IMG\right_2017_08_05_00_16_47_023.jpg,-0.1,0.05716931,0,24.97536
IMG\center_2017_08_05_00_16_47_130.jpg,IMG\left_2017_08_05_00_16_47_130.jpg,IMG\right_2017_08_05_00_16_47_130.jpg,-0.1528347,0,0,24.65059
IMG\center_2017_08_05_00_16_47_230.jpg,IMG\left_2017_08_05_00_16_47_230.jpg,IMG\right_2017_08_05_00_16_47_230.jpg,0,0,0,24.40152
IMG\center_2017_08_05_00_16_47_335.jpg,IMG\left_2017_08_05_00_16_47_335.jpg,IMG\right_2017_08_05_00_16_47_335.jpg,0,0,0,24.15529
IMG\center_2017_08_05_00_16_47_445.jpg,IMG\left_2017_08_05_00_16_47_445.jpg,IMG\right_2017_08_05_00_16_47_445.jpg,0,0,0,23.91282
IMG\center_2017_08_05_00_16_47_545.jpg,IMG\left_2017_08_05_00_16_47_545.jpg,IMG\right_2017_08_05_00_16_47_545.jpg,0,0,0,23.67267
IMG\center_2017_08_05_00_16_47_653.jpg,IMG\left_2017_08_05_00_16_47_653.jpg,IMG\right_2017_08_05_00_16_47_653.jpg,0,0,0,23.3878
IMG\center_2017_08_05_00_16_47_770.jpg,IMG\left_2017_08_05_00_16_47_770.jpg,IMG\right_2017_08_05_00_16_47_770.jpg,0,0,0,23.10631
IMG\center_2017_08_05_00_16_47_884.jpg,IMG\left_2017_08_05_00_16_47_884.jpg,IMG\right_2017_08_05_00_16_47_884.jpg,-0.25,0,0,22.84372
IMG\center_2017_08_05_00_16_47_988.jpg,IMG\left_2017_08_05_00_16_47_988.jpg,IMG\right_2017_08_05_00_16_47_988.jpg,-0.5000001,0,0,22.48315
IMG\center_2017_08_05_00_16_48_091.jpg,IMG\left_2017_08_05_00_16_48_091.jpg,IMG\right_2017_08_05_00_16_48_091.jpg,-0.354678,0,0,22.13412
IMG\center_2017_08_05_00_16_48_199.jpg,IMG\left_2017_08_05_00_16_48_199.jpg,IMG\right_2017_08_05_00_16_48_199.jpg,-0.02579166,0,0,21.90662
IMG\center_2017_08_05_00_16_48_303.jpg,IMG\left_2017_08_05_00_16_48_303.jpg,IMG\right_2017_08_05_00_16_48_303.jpg,0,0,0,21.66937
IMG\center_2017_08_05_00_16_48_409.jpg,IMG\left_2017_08_05_00_16_48_409.jpg,IMG\right_2017_08_05_00_16_48_409.jpg,0,0,0,21.4581
IMG\center_2017_08_05_00_16_48_512.jpg,IMG\left_2017_08_05_00_16_48_512.jpg,IMG\right_2017_08_05_00_16_48_512.jpg,0,0.1457329,0,21.27369
IMG\center_2017_08_05_00_16_48_613.jpg,IMG\left_2017_08_05_00_16_48_613.jpg,IMG\right_2017_08_05_00_16_48_613.jpg,0,0.4504391,0,21.48228
IMG\center_2017_08_05_00_16_48_726.jpg,IMG\left_2017_08_05_00_16_48_726.jpg,IMG\right_2017_08_05_00_16_48_726.jpg,0,0.7864162,0,22.10846
IMG\center_2017_08_05_00_16_48_837.jpg,IMG\left_2017_08_05_00_16_48_837.jpg,IMG\right_2017_08_05_00_16_48_837.jpg,0,1,0,23.22603
IMG\center_2017_08_05_00_16_48_943.jpg,IMG\left_2017_08_05_00_16_48_943.jpg,IMG\right_2017_08_05_00_16_48_943.jpg,0,1,0,24.2002
IMG\center_2017_08_05_00_16_49_047.jpg,IMG\left_2017_08_05_00_16_49_047.jpg,IMG\right_2017_08_05_00_16_49_047.jpg,0,1,0,25.16534
IMG\center_2017_08_05_00_16_49_154.jpg,IMG\left_2017_08_05_00_16_49_154.jpg,IMG\right_2017_08_05_00_16_49_154.jpg,0,0.8471301,0,26.22873
IMG\center_2017_08_05_00_16_49_255.jpg,IMG\left_2017_08_05_00_16_49_255.jpg,IMG\right_2017_08_05_00_16_49_255.jpg,0,0.5448741,0,26.74507
IMG\center_2017_08_05_00_16_49_355.jpg,IMG\left_2017_08_05_00_16_49_355.jpg,IMG\right_2017_08_05_00_16_49_355.jpg,0,0.2439852,0,26.89103
IMG\center_2017_08_05_00_16_49_455.jpg,IMG\left_2017_08_05_00_16_49_455.jpg,IMG\right_2017_08_05_00_16_49_455.jpg,0,0,0,26.70266
IMG\center_2017_08_05_00_16_49_562.jpg,IMG\left_2017_08_05_00_16_49_562.jpg,IMG\right_2017_08_05_00_16_49_562.jpg,0,0,0,26.43153
IMG\center_2017_08_05_00_16_49_663.jpg,IMG\left_2017_08_05_00_16_49_663.jpg,IMG\right_2017_08_05_00_16_49_663.jpg,0,0,0,26.16636
IMG\center_2017_08_05_00_16_49_774.jpg,IMG\left_2017_08_05_00_16_49_774.jpg,IMG\right_2017_08_05_00_16_49_774.jpg,0,0,0,25.85144
IMG\center_2017_08_05_00_16_49_873.jpg,IMG\left_2017_08_05_00_16_49_873.jpg,IMG\right_2017_08_05_00_16_49_873.jpg,0,0,0,25.59186
IMG\center_2017_08_05_00_16_49_971.jpg,IMG\left_2017_08_05_00_16_49_971.jpg,IMG\right_2017_08_05_00_16_49_971.jpg,0,0,0,25.33488
IMG\center_2017_08_05_00_16_50_078.jpg,IMG\left_2017_08_05_00_16_50_078.jpg,IMG\right_2017_08_05_00_16_50_078.jpg,0,0,0,25.08059
IMG\center_2017_08_05_00_16_50_181.jpg,IMG\left_2017_08_05_00_16_50_181.jpg,IMG\right_2017_08_05_00_16_50_181.jpg,-0.25,0,0,24.79705
IMG\center_2017_08_05_00_16_50_288.jpg,IMG\left_2017_08_05_00_16_50_288.jpg,IMG\right_2017_08_05_00_16_50_288.jpg,-0.3147115,0,0,24.4595
IMG\center_2017_08_05_00_16_50_396.jpg,IMG\left_2017_08_05_00_16_50_396.jpg,IMG\right_2017_08_05_00_16_50_396.jpg,0,0,0,24.16163
IMG\center_2017_08_05_00_16_50_516.jpg,IMG\left_2017_08_05_00_16_50_516.jpg,IMG\right_2017_08_05_00_16_50_516.jpg,0,0,0,23.86635
IMG\center_2017_08_05_00_16_50_628.jpg,IMG\left_2017_08_05_00_16_50_628.jpg,IMG\right_2017_08_05_00_16_50_628.jpg,0,0,0,23.62647
IMG\center_2017_08_05_00_16_50_738.jpg,IMG\left_2017_08_05_00_16_50_738.jpg,IMG\right_2017_08_05_00_16_50_738.jpg,0,0,0,23.342
IMG\center_2017_08_05_00_16_50_847.jpg,IMG\left_2017_08_05_00_16_50_847.jpg,IMG\right_2017_08_05_00_16_50_847.jpg,0,0,0,23.10768
IMG\center_2017_08_05_00_16_50_959.jpg,IMG\left_2017_08_05_00_16_50_959.jpg,IMG\right_2017_08_05_00_16_50_959.jpg,-0.15,0,0,22.82127
IMG\center_2017_08_05_00_16_51_073.jpg,IMG\left_2017_08_05_00_16_51_073.jpg,IMG\right_2017_08_05_00_16_51_073.jpg,-0.45,0,0,22.42909
IMG\center_2017_08_05_00_16_51_185.jpg,IMG\left_2017_08_05_00_16_51_185.jpg,IMG\right_2017_08_05_00_16_51_185.jpg,-0.5357798,0,0,22.04399
IMG\center_2017_08_05_00_16_51_300.jpg,IMG\left_2017_08_05_00_16_51_300.jpg,IMG\right_2017_08_05_00_16_51_300.jpg,-0.1917874,0,0,21.79215
IMG\center_2017_08_05_00_16_51_416.jpg,IMG\left_2017_08_05_00_16_51_416.jpg,IMG\right_2017_08_05_00_16_51_416.jpg,0,0,0,21.5058
IMG\center_2017_08_05_00_16_51_535.jpg,IMG\left_2017_08_05_00_16_51_535.jpg,IMG\right_2017_08_05_00_16_51_535.jpg,0,0,0,21.24398
IMG\center_2017_08_05_00_16_51_653.jpg,IMG\left_2017_08_05_00_16_51_653.jpg,IMG\right_2017_08_05_00_16_51_653.jpg,0,0,0,20.988
IMG\center_2017_08_05_00_16_51_766.jpg,IMG\left_2017_08_05_00_16_51_766.jpg,IMG\right_2017_08_05_00_16_51_766.jpg,0,0,0,20.77593
IMG\center_2017_08_05_00_16_51_885.jpg,IMG\left_2017_08_05_00_16_51_885.jpg,IMG\right_2017_08_05_00_16_51_885.jpg,0,0,0,20.5258
IMG\center_2017_08_05_00_16_51_999.jpg,IMG\left_2017_08_05_00_16_51_999.jpg,IMG\right_2017_08_05_00_16_51_999.jpg,0,0.3463831,0,20.5985
IMG\center_2017_08_05_00_16_52_105.jpg,IMG\left_2017_08_05_00_16_52_105.jpg,IMG\right_2017_08_05_00_16_52_105.jpg,0,0.6653566,0,21.03799
IMG\center_2017_08_05_00_16_52_214.jpg,IMG\left_2017_08_05_00_16_52_214.jpg,IMG\right_2017_08_05_00_16_52_214.jpg,0,0.6987497,0,21.92335
IMG\center_2017_08_05_00_16_52_329.jpg,IMG\left_2017_08_05_00_16_52_329.jpg,IMG\right_2017_08_05_00_16_52_329.jpg,-0.25,0.3548178,0,22.22732
IMG\center_2017_08_05_00_16_52_438.jpg,IMG\left_2017_08_05_00_16_52_438.jpg,IMG\right_2017_08_05_00_16_52_438.jpg,-0.5500001,0.02698479,0,22.00772
IMG\center_2017_08_05_00_16_52_553.jpg,IMG\left_2017_08_05_00_16_52_553.jpg,IMG\right_2017_08_05_00_16_52_553.jpg,-0.3252617,0,0,21.68512
IMG\center_2017_08_05_00_16_52_620.jpg,IMG\left_2017_08_05_00_16_52_620.jpg,IMG\right_2017_08_05_00_16_52_620.jpg,-0.1243363,0,0,21.64236
IMG\center_2017_08_05_00_16_52_735.jpg,IMG\left_2017_08_05_00_16_52_735.jpg,IMG\right_2017_08_05_00_16_52_735.jpg,0,0,0,21.37695
IMG\center_2017_08_05_00_16_52_850.jpg,IMG\left_2017_08_05_00_16_52_850.jpg,IMG\right_2017_08_05_00_16_52_850.jpg,0,0,0,21.12204
IMG\center_2017_08_05_00_16_52_971.jpg,IMG\left_2017_08_05_00_16_52_971.jpg,IMG\right_2017_08_05_00_16_52_971.jpg,0,0,0,20.88373
IMG\center_2017_08_05_00_16_53_086.jpg,IMG\left_2017_08_05_00_16_53_086.jpg,IMG\right_2017_08_05_00_16_53_086.jpg,0,0,0,20.41552
IMG\center_2017_08_05_00_16_53_200.jpg,IMG\left_2017_08_05_00_16_53_200.jpg,IMG\right_2017_08_05_00_16_53_200.jpg,0,0.3401355,0,20.53178
IMG\center_2017_08_05_00_16_53_314.jpg,IMG\left_2017_08_05_00_16_53_314.jpg,IMG\right_2017_08_05_00_16_53_314.jpg,0,0.6821786,0,21.17357
IMG\center_2017_08_05_00_16_53_418.jpg,IMG\left_2017_08_05_00_16_53_418.jpg,IMG\right_2017_08_05_00_16_53_418.jpg,0,0.9946304,0,22.15502
IMG\center_2017_08_05_00_16_53_532.jpg,IMG\left_2017_08_05_00_16_53_532.jpg,IMG\right_2017_08_05_00_16_53_532.jpg,0,0.6549802,0,22.99093
IMG\center_2017_08_05_00_16_53_638.jpg,IMG\left_2017_08_05_00_16_53_638.jpg,IMG\right_2017_08_05_00_16_53_638.jpg,-0.15,0.3341587,0,23.27081
IMG\center_2017_08_05_00_16_53_745.jpg,IMG\left_2017_08_05_00_16_53_745.jpg,IMG\right_2017_08_05_00_16_53_745.jpg,-0.1594003,0.01748793,0,23.15882
IMG\center_2017_08_05_00_16_53_845.jpg,IMG\left_2017_08_05_00_16_53_845.jpg,IMG\right_2017_08_05_00_16_53_845.jpg,0,0,0,22.93469
IMG\center_2017_08_05_00_16_53_950.jpg,IMG\left_2017_08_05_00_16_53_950.jpg,IMG\right_2017_08_05_00_16_53_950.jpg,0,0,0,22.65566
IMG\center_2017_08_05_00_16_54_051.jpg,IMG\left_2017_08_05_00_16_54_051.jpg,IMG\right_2017_08_05_00_16_54_051.jpg,0,0,0,22.42626
IMG\center_2017_08_05_00_16_54_163.jpg,IMG\left_2017_08_05_00_16_54_163.jpg,IMG\right_2017_08_05_00_16_54_163.jpg,0,0,0,22.20193
IMG\center_2017_08_05_00_16_54_260.jpg,IMG\left_2017_08_05_00_16_54_260.jpg,IMG\right_2017_08_05_00_16_54_260.jpg,0,0,0,21.97865
IMG\center_2017_08_05_00_16_54_367.jpg,IMG\left_2017_08_05_00_16_54_367.jpg,IMG\right_2017_08_05_00_16_54_367.jpg,-0.1,0,0,21.7553
IMG\center_2017_08_05_00_16_54_466.jpg,IMG\left_2017_08_05_00_16_54_466.jpg,IMG\right_2017_08_05_00_16_54_466.jpg,-0.35,0,0,21.47214
IMG\center_2017_08_05_00_16_54_579.jpg,IMG\left_2017_08_05_00_16_54_579.jpg,IMG\right_2017_08_05_00_16_54_579.jpg,-0.440601,0,0,21.0811
IMG\center_2017_08_05_00_16_54_676.jpg,IMG\left_2017_08_05_00_16_54_676.jpg,IMG\right_2017_08_05_00_16_54_676.jpg,-0.1525231,0,0,20.88073
IMG\center_2017_08_05_00_16_54_782.jpg,IMG\left_2017_08_05_00_16_54_782.jpg,IMG\right_2017_08_05_00_16_54_782.jpg,0,0,0,20.64798
IMG\center_2017_08_05_00_16_54_883.jpg,IMG\left_2017_08_05_00_16_54_883.jpg,IMG\right_2017_08_05_00_16_54_883.jpg,0,0,0,20.44131
IMG\center_2017_08_05_00_16_55_000.jpg,IMG\left_2017_08_05_00_16_55_000.jpg,IMG\right_2017_08_05_00_16_55_000.jpg,0,0,0,20.1961
IMG\center_2017_08_05_00_16_55_096.jpg,IMG\left_2017_08_05_00_16_55_096.jpg,IMG\right_2017_08_05_00_16_55_096.jpg,0,0,0,19.98509
IMG\center_2017_08_05_00_16_55_201.jpg,IMG\left_2017_08_05_00_16_55_201.jpg,IMG\right_2017_08_05_00_16_55_201.jpg,0,0,0,19.80003
IMG\center_2017_08_05_00_16_55_308.jpg,IMG\left_2017_08_05_00_16_55_308.jpg,IMG\right_2017_08_05_00_16_55_308.jpg,-0.1,0,0,19.54989
IMG\center_2017_08_05_00_16_55_414.jpg,IMG\left_2017_08_05_00_16_55_414.jpg,IMG\right_2017_08_05_00_16_55_414.jpg,-0.4,0,0,19.17041
IMG\center_2017_08_05_00_16_55_520.jpg,IMG\left_2017_08_05_00_16_55_520.jpg,IMG\right_2017_08_05_00_16_55_520.jpg,-0.440853,0,0,19.11994
IMG\center_2017_08_05_00_16_55_619.jpg,IMG\left_2017_08_05_00_16_55_619.jpg,IMG\right_2017_08_05_00_16_55_619.jpg,-0.1384727,0,0,18.57454
IMG\center_2017_08_05_00_16_55_734.jpg,IMG\left_2017_08_05_00_16_55_734.jpg,IMG\right_2017_08_05_00_16_55_734.jpg,0,0,0,18.29135
IMG\center_2017_08_05_00_16_55_839.jpg,IMG\left_2017_08_05_00_16_55_839.jpg,IMG\right_2017_08_05_00_16_55_839.jpg,0,0,0,18.56567
IMG\center_2017_08_05_00_16_55_953.jpg,IMG\left_2017_08_05_00_16_55_953.jpg,IMG\right_2017_08_05_00_16_55_953.jpg,0,0,0,18.35323
IMG\center_2017_08_05_00_16_56_065.jpg,IMG\left_2017_08_05_00_16_56_065.jpg,IMG\right_2017_08_05_00_16_56_065.jpg,0,0,0,17.65862
IMG\center_2017_08_05_00_16_56_179.jpg,IMG\left_2017_08_05_00_16_56_179.jpg,IMG\right_2017_08_05_00_16_56_179.jpg,0,0,0,17.43747
IMG\center_2017_08_05_00_16_56_274.jpg,IMG\left_2017_08_05_00_16_56_274.jpg,IMG\right_2017_08_05_00_16_56_274.jpg,-0.25,0,0,17.74401
IMG\center_2017_08_05_00_16_56_381.jpg,IMG\left_2017_08_05_00_16_56_381.jpg,IMG\right_2017_08_05_00_16_56_381.jpg,-0.5000001,0,0,16.98189
IMG\center_2017_08_05_00_16_56_479.jpg,IMG\left_2017_08_05_00_16_56_479.jpg,IMG\right_2017_08_05_00_16_56_479.jpg,-0.6092868,0,0,17.15463
IMG\center_2017_08_05_00_16_56_586.jpg,IMG\left_2017_08_05_00_16_56_586.jpg,IMG\right_2017_08_05_00_16_56_586.jpg,-0.2887295,0,0,16.46863
IMG\center_2017_08_05_00_16_56_694.jpg,IMG\left_2017_08_05_00_16_56_694.jpg,IMG\right_2017_08_05_00_16_56_694.jpg,0,0,0,16.83453
IMG\center_2017_08_05_00_16_56_797.jpg,IMG\left_2017_08_05_00_16_56_797.jpg,IMG\right_2017_08_05_00_16_56_797.jpg,0,0,0,16.63455
IMG\center_2017_08_05_00_16_56_898.jpg,IMG\left_2017_08_05_00_16_56_898.jpg,IMG\right_2017_08_05_00_16_56_898.jpg,0,0,0,15.92792
