center,left,right,steering,throttle,brake,speed
IMG\center_2017_08_05_00_34_42_891.jpg,IMG\left_2017_08_05_00_34_42_891.jpg,IMG\right_2017_08_05_00_34_42_891.jpg,0,0,0,5.229684
IMG\center_2017_08_05_00_34_42_987.jpg,IMG\left_2017_08_05_00_34_42_987.jpg,IMG\right_2017_08_05_00_34_42_987.jpg,0,0.1498297,0,5.279962
IMG\center_2017_08_05_00_34_43_091.jpg,IMG\left_2017_08_05_00_34_43_091.jpg,IMG\right_2017_08_05_00_34_43_091.jpg,0,0.4609915,0,5.667658
IMG\center_2017_08_05_00_34_43_193.jpg,IMG\left_2017_08_05_00_34_43_193.jpg,IMG\right_2017_08_05_00_34_43_193.jpg,0,0.4565887,0,6.278191
IMG\center_2017_08_05_00_34_43_294.jpg,IMG\left_2017_08_05_00_34_43_294.jpg,IMG\right_2017_08_05_00_34_43_294.jpg,0,0.1532485,0,6.525379
IMG\center_2017_08_05_00_34_43_392.jpg,IMG\left_2017_08_05_00_34_43_392.jpg,IMG\right_2017_08_05_00_34_43_392.jpg,0.25,0,0,6.457755
IMG\center_2017_08_05_00_34_43_492.jpg,IMG\left_2017_08_05_00_34_43_492.jpg,IMG\right_2017_08_05_00_34_43_492.jpg,0.284625,0,0,6.375179
IMG\center_2017_08_05_00_34_43_588.jpg,IMG\left_2017_08_05_00_34_43_588.jpg,IMG\right_2017_08_05_00_34_43_588.jpg,0,0,0,6.30819
IMG\center_2017_08_05_00_34_43_689.jpg,IMG\left_2017_08_05_00_34_43_689.jpg,IMG\right_2017_08_05_00_34_43_689.jpg,0,0,0,6.244421
IMG\center_2017_08_05_00_34_43_794.jpg,IMG\left_2017_08_05_00_34_43_794.jpg,IMG\right_2017_08_05_00_34_43_794.jpg,0,0,0,6.182662
IMG\center_2017_08_05_00_34_43_895.jpg,IMG\left_2017_08_05_00_34_43_895.jpg,IMG\right_2017_08_05_00_34_43_895.jpg,0,0,0,6.122294
IMG\center_2017_08_05_00_34_43_984.jpg,IMG\left_2017_08_05_00_34_43_984.jpg,IMG\right_2017_08_05_00_34_43_984.jpg,0,0,0,6.062812
IMG\center_2017_08_05_00_34_44_075.jpg,IMG\left_2017_08_05_00_34_44_075.jpg,IMG\right_2017_08_05_00_34_44_075.jpg,0,0,0,6.015653
IMG\center_2017_08_05_00_34_44_175.jpg,IMG\left_2017_08_05_00_34_44_175.jpg,IMG\right_2017_08_05_00_34_44_175.jpg,0,0,0,5.957232
IMG\center_2017_08_05_00_34_44_272.jpg,IMG\left_2017_08_05_00_34_44_272.jpg,IMG\right_2017_08_05_00_34_44_272.jpg,0,0.289741,0,6.132065
IMG\center_2017_08_05_00_34_44_372.jpg,IMG\left_2017_08_05_00_34_44_372.jpg,IMG\right_2017_08_05_00_34_44_372.jpg,0,0.2935571,0,6.536448
IMG\center_2017_08_05_00_34_44_473.jpg,IMG\left_2017_08_05_00_34_44_473.jpg,IMG\right_2017_08_05_00_34_44_473.jpg,0,0,0,6.586668
IMG\center_2017_08_05_00_34_44_567.jpg,IMG\left_2017_08_05_00_34_44_567.jpg,IMG\right_2017_08_05_00_34_44_567.jpg,0,0,0,6.522499
IMG\center_2017_08_05_00_34_44_660.jpg,IMG\left_2017_08_05_00_34_44_660.jpg,IMG\right_2017_08_05_00_34_44_660.jpg,0,0,0,6.458951
IMG\center_2017_08_05_00_34_44_761.jpg,IMG\left_2017_08_05_00_34_44_761.jpg,IMG\right_2017_08_05_00_34_44_761.jpg,0,0,0,6.396036
IMG\center_2017_08_05_00_34_44_861.jpg,IMG\left_2017_08_05_00_34_44_861.jpg,IMG\right_2017_08_05_00_34_44_861.jpg,0,0,0,6.334003
IMG\center_2017_08_05_00_34_44_968.jpg,IMG\left_2017_08_05_00_34_44_968.jpg,IMG\right_2017_08_05_00_34_44_968.jpg,0,0.3187687,0,6.566435
IMG\center_2017_08_05_00_34_45_068.jpg,IMG\left_2017_08_05_00_34_45_068.jpg,IMG\right_2017_08_05_00_34_45_068.jpg,0,0.3243129,0,7.002964
IMG\center_2017_08_05_00_34_45_172.jpg,IMG\left_2017_08_05_00_34_45_172.jpg,IMG\right_2017_08_05_00_34_45_172.jpg,0,0.01105101,0,7.075673
IMG\center_2017_08_05_00_34_45_275.jpg,IMG\left_2017_08_05_00_34_45_275.jpg,IMG\right_2017_08_05_00_34_45_275.jpg,0,0,0,7.006596
IMG\center_2017_08_05_00_34_45_375.jpg,IMG\left_2017_08_05_00_34_45_375.jpg,IMG\right_2017_08_05_00_34_45_375.jpg,0,0,0,6.93746
IMG\center_2017_08_05_00_34_45_483.jpg,IMG\left_2017_08_05_00_34_45_483.jpg,IMG\right_2017_08_05_00_34_45_483.jpg,0,0,0,6.855418
IMG\center_2017_08_05_00_34_45_586.jpg,IMG\left_2017_08_05_00_34_45_586.jpg,IMG\right_2017_08_05_00_34_45_586.jpg,0,0,0,6.787805
IMG\center_2017_08_05_00_34_45_689.jpg,IMG\left_2017_08_05_00_34_45_689.jpg,IMG\right_2017_08_05_00_34_45_689.jpg,0,0,0,6.720877
IMG\center_2017_08_05_00_34_45_800.jpg,IMG\left_2017_08_05_00_34_45_800.jpg,IMG\right_2017_08_05_00_34_45_800.jpg,0,0,0,6.641457
IMG\center_2017_08_05_00_34_45_909.jpg,IMG\left_2017_08_05_00_34_45_909.jpg,IMG\right_2017_08_05_00_34_45_909.jpg,0,0,0,6.575901
IMG\center_2017_08_05_00_34_46_014.jpg,IMG\left_2017_08_05_00_34_46_014.jpg,IMG\right_2017_08_05_00_34_46_014.jpg,0,0,0,6.510597
IMG\center_2017_08_05_00_34_46_122.jpg,IMG\left_2017_08_05_00_34_46_122.jpg,IMG\right_2017_08_05_00_34_46_122.jpg,0,0,0,6.432266
IMG\center_2017_08_05_00_34_46_223.jpg,IMG\left_2017_08_05_00_34_46_223.jpg,IMG\right_2017_08_05_00_34_46_223.jpg,0,0,0,6.367715
IMG\center_2017_08_05_00_34_46_334.jpg,IMG\left_2017_08_05_00_34_46_334.jpg,IMG\right_2017_08_05_00_34_46_334.jpg,0,0,0,6.303812
IMG\center_2017_08_05_00_34_46_443.jpg,IMG\left_2017_08_05_00_34_46_443.jpg,IMG\right_2017_08_05_00_34_46_443.jpg,0,0,0,6.227973
IMG\center_2017_08_05_00_34_46_545.jpg,IMG\left_2017_08_05_00_34_46_545.jpg,IMG\right_2017_08_05_00_34_46_545.jpg,0,0,0,6.165471
IMG\center_2017_08_05_00_34_46_644.jpg,IMG\left_2017_08_05_00_34_46_644.jpg,IMG\right_2017_08_05_00_34_46_644.jpg,0,0.2979126,0,6.377701
IMG\center_2017_08_05_00_34_46_744.jpg,IMG\left_2017_08_05_00_34_46_744.jpg,IMG\right_2017_08_05_00_34_46_744.jpg,0,0.5941962,0,6.945129
IMG\center_2017_08_05_00_34_46_844.jpg,IMG\left_2017_08_05_00_34_46_844.jpg,IMG\right_2017_08_05_00_34_46_844.jpg,0,0.2920492,0,7.316794
IMG\center_2017_08_05_00_34_46_948.jpg,IMG\left_2017_08_05_00_34_46_948.jpg,IMG\right_2017_08_05_00_34_46_948.jpg,-0.15,0,0,7.329435
IMG\center_2017_08_05_00_34_47_044.jpg,IMG\left_2017_08_05_00_34_47_044.jpg,IMG\right_2017_08_05_00_34_47_044.jpg,-0.4,0,0,7.222119
IMG\center_2017_08_05_00_34_47_142.jpg,IMG\left_2017_08_05_00_34_47_142.jpg,IMG\right_2017_08_05_00_34_47_142.jpg,-0.1633452,0,0,7.150643
IMG\center_2017_08_05_00_34_47_246.jpg,IMG\left_2017_08_05_00_34_47_246.jpg,IMG\right_2017_08_05_00_34_47_246.jpg,0,0,0,7.071906
IMG\center_2017_08_05_00_34_47_343.jpg,IMG\left_2017_08_05_00_34_47_343.jpg,IMG\right_2017_08_05_00_34_47_343.jpg,0,0,0,7.000658
IMG\center_2017_08_05_00_34_47_443.jpg,IMG\left_2017_08_05_00_34_47_443.jpg,IMG\right_2017_08_05_00_34_47_443.jpg,0,0,0,6.930388
IMG\center_2017_08_05_00_34_47_546.jpg,IMG\left_2017_08_05_00_34_47_546.jpg,IMG\right_2017_08_05_00_34_47_546.jpg,-0.15,0,0,6.856181
IMG\center_2017_08_05_00_34_47_643.jpg,IMG\left_2017_08_05_00_34_47_643.jpg,IMG\right_2017_08_05_00_34_47_643.jpg,-0.4,0,0,6.755832
IMG\center_2017_08_05_00_34_47_743.jpg,IMG\left_2017_08_05_00_34_47_743.jpg,IMG\right_2017_08_05_00_34_47_743.jpg,-0.1364001,0,0,6.689528
IMG\center_2017_08_05_00_34_47_843.jpg,IMG\left_2017_08_05_00_34_47_843.jpg,IMG\right_2017_08_05_00_34_47_843.jpg,-0.15,0,0,6.616026
IMG\center_2017_08_05_00_34_47_942.jpg,IMG\left_2017_08_05_00_34_47_942.jpg,IMG\right_2017_08_05_00_34_47_942.jpg,-0.4,0,0,6.522904
IMG\center_2017_08_05_00_34_48_045.jpg,IMG\left_2017_08_05_00_34_48_045.jpg,IMG\right_2017_08_05_00_34_48_045.jpg,-0.4562343,0,0,6.43267
IMG\center_2017_08_05_00_34_48_142.jpg,IMG\left_2017_08_05_00_34_48_142.jpg,IMG\right_2017_08_05_00_34_48_142.jpg,-0.1634476,0,0,6.372743
IMG\center_2017_08_05_00_34_48_242.jpg,IMG\left_2017_08_05_00_34_48_242.jpg,IMG\right_2017_08_05_00_34_48_242.jpg,0,0,0,6.301363
IMG\center_2017_08_05_00_34_48_342.jpg,IMG\left_2017_08_05_00_34_48_342.jpg,IMG\right_2017_08_05_00_34_48_342.jpg,0,0,0,6.237901
IMG\center_2017_08_05_00_34_48_450.jpg,IMG\left_2017_08_05_00_34_48_450.jpg,IMG\right_2017_08_05_00_34_48_450.jpg,-0.25,0,0,6.162853
IMG\center_2017_08_05_00_34_48_543.jpg,IMG\left_2017_08_05_00_34_48_543.jpg,IMG\right_2017_08_05_00_34_48_543.jpg,-0.03268862,0,0,6.098692
IMG\center_2017_08_05_00_34_48_644.jpg,IMG\left_2017_08_05_00_34_48_644.jpg,IMG\right_2017_08_05_00_34_48_644.jpg,0,0,0,6.036584
IMG\center_2017_08_05_00_34_48_742.jpg,IMG\left_2017_08_05_00_34_48_742.jpg,IMG\right_2017_08_05_00_34_48_742.jpg,-0.15,0,0,5.971961
IMG\center_2017_08_05_00_34_48_843.jpg,IMG\left_2017_08_05_00_34_48_843.jpg,IMG\right_2017_08_05_00_34_48_843.jpg,-0.4,0,0,5.884821
IMG\center_2017_08_05_00_34_48_944.jpg,IMG\left_2017_08_05_00_34_48_944.jpg,IMG\right_2017_08_05_00_34_48_944.jpg,-0.438677,0,0,5.805646
IMG\center_2017_08_05_00_34_49_044.jpg,IMG\left_2017_08_05_00_34_49_044.jpg,IMG\right_2017_08_05_00_34_49_044.jpg,-0.1385739,0,0,5.750341
IMG\center_2017_08_05_00_34_49_144.jpg,IMG\left_2017_08_05_00_34_49_144.jpg,IMG\right_2017_08_05_00_34_49_144.jpg,0,0,0,5.686637
IMG\center_2017_08_05_00_34_49_244.jpg,IMG\left_2017_08_05_00_34_49_244.jpg,IMG\right_2017_08_05_00_34_49_244.jpg,0,0.1477098,0,5.729689
IMG\center_2017_08_05_00_34_49_346.jpg,IMG\left_2017_08_05_00_34_49_346.jpg,IMG\right_2017_08_05_00_34_49_346.jpg,0,0.4520681,0,6.133141
IMG\center_2017_08_05_00_34_49_444.jpg,IMG\left_2017_08_05_00_34_49_444.jpg,IMG\right_2017_08_05_00_34_49_444.jpg,0,0.1574664,0,6.348773
IMG\center_2017_08_05_00_34_49_545.jpg,IMG\left_2017_08_05_00_34_49_545.jpg,IMG\right_2017_08_05_00_34_49_545.jpg,0,0,0,6.297581
IMG\center_2017_08_05_00_34_49_646.jpg,IMG\left_2017_08_05_00_34_49_646.jpg,IMG\right_2017_08_05_00_34_49_646.jpg,0,0,0,6.234381
IMG\center_2017_08_05_00_34_49_744.jpg,IMG\left_2017_08_05_00_34_49_744.jpg,IMG\right_2017_08_05_00_34_49_744.jpg,0,0,0,6.171814
IMG\center_2017_08_05_00_34_49_845.jpg,IMG\left_2017_08_05_00_34_49_845.jpg,IMG\right_2017_08_05_00_34_49_845.jpg,-0.15,0,0,6.105535
IMG\center_2017_08_05_00_34_49_952.jpg,IMG\left_2017_08_05_00_34_49_952.jpg,IMG\right_2017_08_05_00_34_49_952.jpg,-0.1299224,0,0,6.036571
IMG\center_2017_08_05_00_34_50_044.jpg,IMG\left_2017_08_05_00_34_50_044.jpg,IMG\right_2017_08_05_00_34_50_044.jpg,0,0,0,5.972948
IMG\center_2017_08_05_00_34_50_144.jpg,IMG\left_2017_08_05_00_34_50_144.jpg,IMG\right_2017_08_05_00_34_50_144.jpg,0,0,0,5.912936
IMG\center_2017_08_05_00_34_50_246.jpg,IMG\left_2017_08_05_00_34_50_246.jpg,IMG\right_2017_08_05_00_34_50_246.jpg,0,0,0,5.853562
IMG\center_2017_08_05_00_34_50_355.jpg,IMG\left_2017_08_05_00_34_50_355.jpg,IMG\right_2017_08_05_00_34_50_355.jpg,0,0,0,5.794819
IMG\center_2017_08_05_00_34_50_462.jpg,IMG\left_2017_08_05_00_34_50_462.jpg,IMG\right_2017_08_05_00_34_50_462.jpg,0,0,0,5.725106
IMG\center_2017_08_05_00_34_50_557.jpg,IMG\left_2017_08_05_00_34_50_557.jpg,IMG\right_2017_08_05_00_34_50_557.jpg,0,0,0,5.679097
IMG\center_2017_08_05_00_34_50_659.jpg,IMG\left_2017_08_05_00_34_50_659.jpg,IMG\right_2017_08_05_00_34_50_659.jpg,0,0,0,5.610775
IMG\center_2017_08_05_00_34_50_889.jpg,IMG\left_2017_08_05_00_34_50_889.jpg,IMG\right_2017_08_05_00_34_50_889.jpg,0,0,0,5.565683
IMG\center_2017_08_05_00_35_31_692.jpg,IMG\left_2017_08_05_00_35_31_692.jpg,IMG\right_2017_08_05_00_35_31_692.jpg,0,0,0,0.00644151
IMG\center_2017_08_05_00_35_31_817.jpg,IMG\left_2017_08_05_00_35_31_817.jpg,IMG\right_2017_08_05_00_35_31_817.jpg,0,0,0,0.002806995
IMG\center_2017_08_05_00_35_31_922.jpg,IMG\left_2017_08_05_00_35_31_922.jpg,IMG\right_2017_08_05_00_35_31_922.jpg,0,0,0,0.00709532
IMG\center_2017_08_05_00_35_32_009.jpg,IMG\left_2017_08_05_00_35_32_009.jpg,IMG\right_2017_08_05_00_35_32_009.jpg,0,0.2640209,0,0.02212764
IMG\center_2017_08_05_00_35_32_110.jpg,IMG\left_2017_08_05_00_35_32_110.jpg,IMG\right_2017_08_05_00_35_32_110.jpg,0,0.5657189,0,0.0732792
IMG\center_2017_08_05_00_35_32_209.jpg,IMG\left_2017_08_05_00_35_32_209.jpg,IMG\right_2017_08_05_00_35_32_209.jpg,0,0.8629491,0,0.295069
IMG\center_2017_08_05_00_35_32_310.jpg,IMG\left_2017_08_05_00_35_32_310.jpg,IMG\right_2017_08_05_00_35_32_310.jpg,0,0.5620073,0,0.4430062
IMG\center_2017_08_05_00_35_32_405.jpg,IMG\left_2017_08_05_00_35_32_405.jpg,IMG\right_2017_08_05_00_35_32_405.jpg,0,0.2761441,0,0.4394432
IMG\center_2017_08_05_00_35_32_492.jpg,IMG\left_2017_08_05_00_35_32_492.jpg,IMG\right_2017_08_05_00_35_32_492.jpg,0,0.01156726,0,0.04584685
IMG\center_2017_08_05_00_35_32_592.jpg,IMG\left_2017_08_05_00_35_32_592.jpg,IMG\right_2017_08_05_00_35_32_592.jpg,0,0,0,0.0184184
IMG\center_2017_08_05_00_35_32_693.jpg,IMG\left_2017_08_05_00_35_32_693.jpg,IMG\right_2017_08_05_00_35_32_693.jpg,0,0,0,0.01997732
IMG\center_2017_08_05_00_35_32_792.jpg,IMG\left_2017_08_05_00_35_32_792.jpg,IMG\right_2017_08_05_00_35_32_792.jpg,0,0,0,0.01824687
IMG\center_2017_08_05_00_35_32_895.jpg,IMG\left_2017_08_05_00_35_32_895.jpg,IMG\right_2017_08_05_00_35_32_895.jpg,0,0.3100875,0,0.02640763
IMG\center_2017_08_05_00_35_32_993.jpg,IMG\left_2017_08_05_00_35_32_993.jpg,IMG\right_2017_08_05_00_35_32_993.jpg,0,0.5998175,0,0.10917
IMG\center_2017_08_05_00_35_33_093.jpg,IMG\left_2017_08_05_00_35_33_093.jpg,IMG\right_2017_08_05_00_35_33_093.jpg,0.25,0.9009123,0,0.4980372
IMG\center_2017_08_05_00_35_33_193.jpg,IMG\left_2017_08_05_00_35_33_193.jpg,IMG\right_2017_08_05_00_35_33_193.jpg,0.5000001,1,0,1.156401
IMG\center_2017_08_05_00_35_33_295.jpg,IMG\left_2017_08_05_00_35_33_295.jpg,IMG\right_2017_08_05_00_35_33_295.jpg,0.6020343,1,0,2.158894
IMG\center_2017_08_05_00_35_33_394.jpg,IMG\left_2017_08_05_00_35_33_394.jpg,IMG\right_2017_08_05_00_35_33_394.jpg,0.3019676,1,0,2.929641
IMG\center_2017_08_05_00_35_33_493.jpg,IMG\left_2017_08_05_00_35_33_493.jpg,IMG\right_2017_08_05_00_35_33_493.jpg,0.003033534,1,0,3.66709
IMG\center_2017_08_05_00_35_33_595.jpg,IMG\left_2017_08_05_00_35_33_595.jpg,IMG\right_2017_08_05_00_35_33_595.jpg,0,1,0,4.257953
IMG\center_2017_08_05_00_35_33_699.jpg,IMG\left_2017_08_05_00_35_33_699.jpg,IMG\right_2017_08_05_00_35_33_699.jpg,0,1,0,4.96191
IMG\center_2017_08_05_00_35_33_796.jpg,IMG\left_2017_08_05_00_35_33_796.jpg,IMG\right_2017_08_05_00_35_33_796.jpg,0,1,0,5.360353
IMG\center_2017_08_05_00_35_33_894.jpg,IMG\left_2017_08_05_00_35_33_894.jpg,IMG\right_2017_08_05_00_35_33_894.jpg,0.1,1,0,5.870995
IMG\center_2017_08_05_00_35_34_004.jpg,IMG\left_2017_08_05_00_35_34_004.jpg,IMG\right_2017_08_05_00_35_34_004.jpg,0.4,1,0,6.67408
IMG\center_2017_08_05_00_35_34_109.jpg,IMG\left_2017_08_05_00_35_34_109.jpg,IMG\right_2017_08_05_00_35_34_109.jpg,0.6500001,1,0,7.480084
IMG\center_2017_08_05_00_35_34_229.jpg,IMG\left_2017_08_05_00_35_34_229.jpg,IMG\right_2017_08_05_00_35_34_229.jpg,0.4367342,1,0,8.366052
IMG\center_2017_08_05_00_35_34_330.jpg,IMG\left_2017_08_05_00_35_34_330.jpg,IMG\right_2017_08_05_00_35_34_330.jpg,0.1332697,0.8507537,0,9.276615
IMG\center_2017_08_05_00_35_34_430.jpg,IMG\left_2017_08_05_00_35_34_430.jpg,IMG\right_2017_08_05_00_35_34_430.jpg,0,0.5500298,0,10.23922
IMG\center_2017_08_05_00_35_34_528.jpg,IMG\left_2017_08_05_00_35_34_528.jpg,IMG\right_2017_08_05_00_35_34_528.jpg,0,0.2559256,0,10.80021
IMG\center_2017_08_05_00_35_34_637.jpg,IMG\left_2017_08_05_00_35_34_637.jpg,IMG\right_2017_08_05_00_35_34_637.jpg,0,0,0,11.17779
IMG\center_2017_08_05_00_35_34_703.jpg,IMG\left_2017_08_05_00_35_34_703.jpg,IMG\right_2017_08_05_00_35_34_703.jpg,0,0,0,11.0756
IMG\center_2017_08_05_00_35_34_775.jpg,IMG\left_2017_08_05_00_35_34_775.jpg,IMG\right_2017_08_05_00_35_34_775.jpg,0,0.2177595,0,11.14104
IMG\center_2017_08_05_00_35_34_886.jpg,IMG\left_2017_08_05_00_35_34_886.jpg,IMG\right_2017_08_05_00_35_34_886.jpg,0,0.5528505,0,11.30772
IMG\center_2017_08_05_00_35_35_022.jpg,IMG\left_2017_08_05_00_35_35_022.jpg,IMG\right_2017_08_05_00_35_35_022.jpg,0,0.1506167,0,11.82729
IMG\center_2017_08_05_00_35_35_094.jpg,IMG\left_2017_08_05_00_35_35_094.jpg,IMG\right_2017_08_05_00_35_35_094.jpg,0,0,0,11.67428
IMG\center_2017_08_05_00_35_35_203.jpg,IMG\left_2017_08_05_00_35_35_203.jpg,IMG\right_2017_08_05_00_35_35_203.jpg,0,0,0,11.80705
IMG\center_2017_08_05_00_35_35_307.jpg,IMG\left_2017_08_05_00_35_35_307.jpg,IMG\right_2017_08_05_00_35_35_307.jpg,0,0,0,11.75431
IMG\center_2017_08_05_00_35_35_408.jpg,IMG\left_2017_08_05_00_35_35_408.jpg,IMG\right_2017_08_05_00_35_35_408.jpg,0,0,0,11.93114
IMG\center_2017_08_05_00_35_35_513.jpg,IMG\left_2017_08_05_00_35_35_513.jpg,IMG\right_2017_08_05_00_35_35_513.jpg,0,0,0,11.63459
IMG\center_2017_08_05_00_35_35_619.jpg,IMG\left_2017_08_05_00_35_35_619.jpg,IMG\right_2017_08_05_00_35_35_619.jpg,0,0,0,11.48975
IMG\center_2017_08_05_00_35_35_722.jpg,IMG\left_2017_08_05_00_35_35_722.jpg,IMG\right_2017_08_05_00_35_35_722.jpg,0,0,0,11.55954
IMG\center_2017_08_05_00_35_35_832.jpg,IMG\left_2017_08_05_00_35_35_832.jpg,IMG\right_2017_08_05_00_35_35_832.jpg,0,0,0,11.31493
IMG\center_2017_08_05_00_35_35_933.jpg,IMG\left_2017_08_05_00_35_35_933.jpg,IMG\right_2017_08_05_00_35_35_933.jpg,0,0,0,11.24992
IMG\center_2017_08_05_00_35_36_032.jpg,IMG\left_2017_08_05_00_35_36_032.jpg,IMG\right_2017_08_05_00_35_36_032.jpg,0,0,0,11.14446
IMG\center_2017_08_05_00_35_36_133.jpg,IMG\left_2017_08_05_00_35_36_133.jpg,IMG\right_2017_08_05_00_35_36_133.jpg,0,0,0,11.04101
IMG\center_2017_08_05_00_35_36_236.jpg,IMG\left_2017_08_05_00_35_36_236.jpg,IMG\right_2017_08_05_00_35_36_236.jpg,0,0,0,10.9368
IMG\center_2017_08_05_00_35_36_341.jpg,IMG\left_2017_08_05_00_35_36_341.jpg,IMG\right_2017_08_05_00_35_36_341.jpg,0,0,0,10.81256
IMG\center_2017_08_05_00_35_36_451.jpg,IMG\left_2017_08_05_00_35_36_451.jpg,IMG\right_2017_08_05_00_35_36_451.jpg,0,0,0,10.71019
IMG\center_2017_08_05_00_35_36_554.jpg,IMG\left_2017_08_05_00_35_36_554.jpg,IMG\right_2017_08_05_00_35_36_554.jpg,0,0,0,10.60886
IMG\center_2017_08_05_00_35_36_664.jpg,IMG\left_2017_08_05_00_35_36_664.jpg,IMG\right_2017_08_05_00_35_36_664.jpg,0,0,0,10.48862
IMG\center_2017_08_05_00_35_36_769.jpg,IMG\left_2017_08_05_00_35_36_769.jpg,IMG\right_2017_08_05_00_35_36_769.jpg,0,0,0,10.38874
IMG\center_2017_08_05_00_35_36_868.jpg,IMG\left_2017_08_05_00_35_36_868.jpg,IMG\right_2017_08_05_00_35_36_868.jpg,0,0,0,10.28819
IMG\center_2017_08_05_00_35_36_969.jpg,IMG\left_2017_08_05_00_35_36_969.jpg,IMG\right_2017_08_05_00_35_36_969.jpg,0,0,0,10.18869
IMG\center_2017_08_05_00_35_37_087.jpg,IMG\left_2017_08_05_00_35_37_087.jpg,IMG\right_2017_08_05_00_35_37_087.jpg,0,0,0,10.07063
IMG\center_2017_08_05_00_35_37_188.jpg,IMG\left_2017_08_05_00_35_37_188.jpg,IMG\right_2017_08_05_00_35_37_188.jpg,0,0,0,9.973343
IMG\center_2017_08_05_00_35_37_289.jpg,IMG\left_2017_08_05_00_35_37_289.jpg,IMG\right_2017_08_05_00_35_37_289.jpg,0,0.1467907,0,9.936437
IMG\center_2017_08_05_00_35_37_397.jpg,IMG\left_2017_08_05_00_35_37_397.jpg,IMG\right_2017_08_05_00_35_37_397.jpg,0,0.4682363,0,10.36009
IMG\center_2017_08_05_00_35_37_502.jpg,IMG\left_2017_08_05_00_35_37_502.jpg,IMG\right_2017_08_05_00_35_37_502.jpg,0,0.7756887,0,11.09952
IMG\center_2017_08_05_00_35_37_605.jpg,IMG\left_2017_08_05_00_35_37_605.jpg,IMG\right_2017_08_05_00_35_37_605.jpg,0,0.4579579,0,11.26
IMG\center_2017_08_05_00_35_37_708.jpg,IMG\left_2017_08_05_00_35_37_708.jpg,IMG\right_2017_08_05_00_35_37_708.jpg,0,0.1542006,0,11.76884
IMG\center_2017_08_05_00_35_37_817.jpg,IMG\left_2017_08_05_00_35_37_817.jpg,IMG\right_2017_08_05_00_35_37_817.jpg,0,0,0,11.72725
IMG\center_2017_08_05_00_35_37_923.jpg,IMG\left_2017_08_05_00_35_37_923.jpg,IMG\right_2017_08_05_00_35_37_923.jpg,0,0,0,11.57407
IMG\center_2017_08_05_00_35_38_035.jpg,IMG\left_2017_08_05_00_35_38_035.jpg,IMG\right_2017_08_05_00_35_38_035.jpg,0,0,0,11.50217
IMG\center_2017_08_05_00_35_38_131.jpg,IMG\left_2017_08_05_00_35_38_131.jpg,IMG\right_2017_08_05_00_35_38_131.jpg,0,0,0,11.39145
IMG\center_2017_08_05_00_35_38_243.jpg,IMG\left_2017_08_05_00_35_38_243.jpg,IMG\right_2017_08_05_00_35_38_243.jpg,0,0,0,11.26007
IMG\center_2017_08_05_00_35_38_355.jpg,IMG\left_2017_08_05_00_35_38_355.jpg,IMG\right_2017_08_05_00_35_38_355.jpg,-0.15,0,0,11.1078
IMG\center_2017_08_05_00_35_38_453.jpg,IMG\left_2017_08_05_00_35_38_453.jpg,IMG\right_2017_08_05_00_35_38_453.jpg,-0.4,0,0,10.94601
IMG\center_2017_08_05_00_35_38_570.jpg,IMG\left_2017_08_05_00_35_38_570.jpg,IMG\right_2017_08_05_00_35_38_570.jpg,-0.1276781,0,0,10.81105
IMG\center_2017_08_05_00_35_38_670.jpg,IMG\left_2017_08_05_00_35_38_670.jpg,IMG\right_2017_08_05_00_35_38_670.jpg,0,0,0,10.6959
IMG\center_2017_08_05_00_35_38_776.jpg,IMG\left_2017_08_05_00_35_38_776.jpg,IMG\right_2017_08_05_00_35_38_776.jpg,0,0,0,10.59027
IMG\center_2017_08_05_00_35_38_886.jpg,IMG\left_2017_08_05_00_35_38_886.jpg,IMG\right_2017_08_05_00_35_38_886.jpg,0,0,0,10.46552
IMG\center_2017_08_05_00_35_38_987.jpg,IMG\left_2017_08_05_00_35_38_987.jpg,IMG\right_2017_08_05_00_35_38_987.jpg,0,0,0,10.36273
IMG\center_2017_08_05_00_35_39_104.jpg,IMG\left_2017_08_05_00_35_39_104.jpg,IMG\right_2017_08_05_00_35_39_104.jpg,0,0,0,10.24074
IMG\center_2017_08_05_00_35_39_203.jpg,IMG\left_2017_08_05_00_35_39_203.jpg,IMG\right_2017_08_05_00_35_39_203.jpg,0,0,0,10.1402
IMG\center_2017_08_05_00_35_39_319.jpg,IMG\left_2017_08_05_00_35_39_319.jpg,IMG\right_2017_08_05_00_35_39_319.jpg,0,0,0,10.02088
IMG\center_2017_08_05_00_35_39_422.jpg,IMG\left_2017_08_05_00_35_39_422.jpg,IMG\right_2017_08_05_00_35_39_422.jpg,0,0,0,9.92188
IMG\center_2017_08_05_00_35_39_523.jpg,IMG\left_2017_08_05_00_35_39_523.jpg,IMG\right_2017_08_05_00_35_39_523.jpg,0,0,0,9.823234
IMG\center_2017_08_05_00_35_39_629.jpg,IMG\left_2017_08_05_00_35_39_629.jpg,IMG\right_2017_08_05_00_35_39_629.jpg,0,0.1726098,0,9.837584
IMG\center_2017_08_05_00_35_39_739.jpg,IMG\left_2017_08_05_00_35_39_739.jpg,IMG\right_2017_08_05_00_35_39_739.jpg,0,0.1603711,0,10.07924
IMG\center_2017_08_05_00_35_39_845.jpg,IMG\left_2017_08_05_00_35_39_845.jpg,IMG\right_2017_08_05_00_35_39_845.jpg,0,0,0,9.997847
